Product_ID,Product_Name,Customer_ID,Customer_Name,Customer_Age,Gender,Country,Quantity,Total_Purchase_Amount,Profit_or_Loss,Date_of_Purchase,Mode_of_Purchase,Ratings,Product_Type,Month_of_Purchase,Year_of_Purchase
VEMS3DGR,Skirt,5891299.0,Amelia Patel,53.0,Other,Switzerland,5.0,3716.51,875.58,2021-06-22,Online,6.5,Bottoms,June,2021.0
3ZI7015O,Tank Top,9868907.0,Lucas Kumar,57.0,Male,Switzerland,1.0,2389.37,1995.06,2018-02-28,In-Person,7.7,Tops,February,2018.0
TBR2CK7I,Trousers,3549403.0,Lucas Taylor,21.0,Other,Germany,,3230.91,-189.8,2021-08-18,In-Person,3.9,Bottoms,August,2021.0
63P60Z50,Tank Top,2256227.0,Emma Sharma,61.0,Female,Denmark,4.0,4618.05,755.15,2024-12-22,Online,7.8,Tops,May,2024.0
DCGH1UQ9,Jeans,2488621.0,Sophia Taylor,22.0,Other,Netherlands,3.0,3944.64,1100.78,2019-03-19,In-Person,9.5,Bottoms,March,2019.0
LG8JRK3V,,3463874.0,Aarav Lee,49.0,Other,South Africa,1.0,875.09,1615.24,2024-09-03,In-Person,5.5,Bottoms,October,2018.0
VMLK33U5,Trousers,3305036.0,Isabella Taylor,17.0,Other,USA,3.0,3973.14,964.98,2025-06-04,Online,3.5,Bottoms,June,2025.0
O8IWMXGQ,Overcoat,7893719.0,Sophia Taylor,24.0,Other,Italy,2.0,3423.63,574.93,2025-01-14,Online,8.8,Tops,January,2025.0
55EPYE52,Jeans,5679165.0,Aarav Smith,36.0,Male,Switzerland,3.0,3236.21,417.64,2021-12-22,In-Person,8.7,Bottoms,December,2021.0
VCN320DI,Overcoat,2505962.0,Sophia Johnson,55.0,Other,Russia,4.0,1502.0,549.84,2024-09-14,Online,5.7,Tops,September,2024.0
5GQ0S7O0,Tank Top,6300367.0,Amelia Kumar,38.0,Male,Brazil,3.0,365.79,1814.37,2023-10-06,In-Person,7.5,Tops,October,2023.0
,Jeans,7819935.0,Lucas Smith,62.0,Male,Norway,1.0,2757.87,1191.23,,Online,9.1,Tops,July,2018.0
DMOUH4CN,Tank Top,8851416.0,Olivia Kumar,34.0,Other,Russia,2.0,4095.73,1871.16,2024-10-05,In-Person,9.8,Tops,October,
7YIE559U,Shorts,4848382.0,Emma Brown,46.0,Male,Japan,1.0,1736.06,-10.74,2022-09-26,Online,4.1,Bottoms,September,2022.0
VRAFAQTR,Hoodie,7158372.0,Olivia Brown,44.0,Female,South Africa,3.0,4951.3,672.55,2021-10-23,Online,4.5,Tops,October,2021.0
6ZD0OFEE,Tracksuit,6597280.0,Sophia Wilson,25.0,Female,Netherlands,1.0,517.27,1513.09,2022-03-23,In-Person,8.1,Bottoms,March,2025.0
O1N4IIEO,Shorts,1688943.0,Olivia Smith,24.0,Male,Australia,3.0,1906.98,1112.63,2019-09-17,In-Person,3.9,Bottoms,September,2019.0
P05HGLXW,Shirt,3987430.0,Mia Johnson,35.0,Male,Switzerland,4.0,3750.63,502.55,2021-11-21,In-Person,5.1,Tops,November,2021.0
0H1XRXTH,Sweater,2921488.0,Mia Taylor,17.0,Other,USA,5.0,4183.41,-81.89,2024-01-14,Online,9.4,Tops,January,2024.0
OOJ09ZCH,Floral Dress,9173326.0,Olivia Johnson,25.0,Male,Italy,2.0,3871.02,343.97,2025-04-17,Online,2.8,Dresses,April,2025.0
IB4SKDEO,Floral Dress,9425835.0,Aarav Wilson,17.0,Other,Japan,2.0,4872.88,433.79,2021-02-20,Online,10.0,Dresses,February,2021.0
P8W9I9D4,Gown,9459552.0,Liam Wilson,59.0,Female,UAE,1.0,3912.14,1501.45,2025-09-27,Online,6.4,Dresses,September,2025.0
HXV3F2YL,Skirt,8312823.0,Mia Johnson,63.0,Other,China,1.0,1844.98,889.76,2022-09-07,In-Person,1.2,Bottoms,September,2022.0
JWLGQLKX,Tank Top,1761142.0,Noah Wilson,54.0,Female,Switzerland,2.0,2536.17,1298.3,2021-10-28,In-Person,5.0,Tops,December,2025.0
0IW7RX74,Overcoat,9401606.0,Lucas Johnson,15.0,Female,Netherlands,1.0,848.38,1428.97,2018-02-28,Online,8.2,Tops,February,2018.0
1QO3IZF5,Kurti,7030910.0,Liam Smith,24.0,Male,China,3.0,3821.1,,2020-12-27,Online,1.2,Dresses,December,2020.0
36QX44PR,Gown,39237.0,Amelia Wilson,44.0,Male,Canada,5.0,1863.46,-108.55,2023-11-16,Online,3.0,Dresses,November,2023.0
HM2BBQIY,Jacket,5722224.0,Liam Anderson,56.0,Other,Norway,1.0,1714.23,1259.97,2020-06-22,Online,5.6,Tops,June,2020.0
LWTGTMI1,Jacket,291684.0,Amelia Lee,27.0,Female,Singapore,1.0,4232.88,1065.95,2021-08-19,Online,3.8,Tops,August,2021.0
GQ0JEPZQ,,4694149.0,Emma Anderson,28.0,Other,Mexico,3.0,1403.36,1832.98,2018-01-22,Online,6.8,Dresses,August,2018.0
J95MDC27,Blazer,1964568.0,Sophia Smith,35.0,Male,Germany,3.0,1231.56,1878.74,2020-04-09,Online,5.6,Tops,April,2020.0
XLHGEVDL,T-shirt,3919604.0,Amelia Johnson,47.0,Male,Denmark,5.0,1280.17,936.17,2023-04-02,In-Person,5.8,Tops,April,2023.0
ZGSKIEGK,Tracksuit,7322338.0,Liam Anderson,25.0,Female,Canada,3.0,1634.62,-379.95,2023-01-21,Online,8.7,Bottoms,January,2023.0
92VVMSAP,Tank Top,4463652.0,Noah Sharma,31.0,Other,Germany,5.0,4758.3,883.45,2018-06-07,In-Person,4.1,Tops,June,2018.0
G2P2LT6S,Leggings,6788909.0,Noah Taylor,45.0,Other,Australia,1.0,2372.03,-30.59,2025-09-25,In-Person,6.7,Bottoms,September,2025.0
XFM2JPEK,Overcoat,5905023.0,Aarav Wilson,58.0,Other,Denmark,3.0,2185.14,789.25,2018-09-19,Online,7.6,Tops,September,2018.0
CIIW67TD,Jacket,6650463.0,Lucas Brown,55.0,Female,Japan,5.0,3777.27,-209.43,2018-06-07,In-Person,8.1,Tops,June,2018.0
0QANSZ2X,,697124.0,Lucas Sharma,63.0,Female,Netherlands,2.0,1704.03,-339.24,2023-03-26,In-Person,8.3,Bottoms,March,2023.0
DQYPC2H3,Floral Dress,3326155.0,Mia Wilson,25.0,Female,Singapore,4.0,4948.19,144.14,2020-05-15,In-Person,9.7,Dresses,May,2020.0
X50NPX52,Leggings,6693131.0,Aarav Patel,51.0,Female,China,4.0,1958.89,1034.3,2018-10-17,Online,6.5,Bottoms,October,2018.0
EOLJ6FFV,Gown,6715548.0,Amelia Anderson,24.0,Other,Italy,4.0,814.06,186.24,2022-11-08,In-Person,2.5,Dresses,November,2022.0
QKKUM925,Skirt,8446364.0,Aarav Brown,50.0,Other,Spain,3.0,1084.64,-290.42,2021-01-21,In-Person,2.3,Bottoms,January,2021.0
1A5HCQAP,Skirt,7896636.0,Isabella Wilson,51.0,Female,Singapore,5.0,4622.83,-76.43,2025-12-23,In-Person,6.5,Bottoms,December,2025.0
Q70BBNGB,,4878739.0,Isabella Taylor,24.0,Female,Australia,2.0,1676.05,127.2,2022-10-24,In-Person,2.9,Bottoms,October,2022.0
24XP42QQ,Chinos,7441317.0,Emma Patel,43.0,Female,Italy,3.0,4205.09,1626.58,2024-12-12,In-Person,2.8,Bottoms,December,2024.0
MKB345JK,Shirt,6522045.0,Isabella Anderson,22.0,Other,Sweden,5.0,3700.97,-340.11,2025-12-04,In-Person,5.4,Tops,,2025.0
MFVBQNJL,Overcoat,8630994.0,Emma Brown,38.0,Female,Norway,4.0,3381.32,497.23,2018-07-12,In-Person,6.7,Tops,February,2022.0
R3JJDC9K,Floral Dress,5601379.0,Sophia Anderson,35.0,Other,Brazil,3.0,2026.74,1277.24,2022-07-23,In-Person,6.1,Dresses,July,2022.0
IHUV137Q,Shirt,1582908.0,Liam Wilson,60.0,Male,Switzerland,3.0,1366.84,1933.63,2025-01-21,Online,8.9,Dresses,January,2025.0
K5H8I2EB,Jeans,9314865.0,Aarav Taylor,30.0,Female,UK,3.0,258.55,784.92,2018-02-09,Online,7.7,Bottoms,February,2020.0
VYZKK8K6,Jacket,2119192.0,Liam Smith,57.0,Male,China,1.0,2525.8,1680.46,2024-10-15,Online,5.4,Tops,October,2024.0
H4B29SF3,Crop Top,5861989.0,Isabella Lee,24.0,Male,Sweden,5.0,1768.5,545.13,2024-01-09,Online,6.1,Tops,January,2024.0
XTF8H5JN,Jacket,5889779.0,Noah Wilson,33.0,Other,South Africa,5.0,4978.12,654.48,2021-01-01,Online,1.4,Tops,September,2020.0
11VU7Q3P,Shorts,6196000.0,Liam Smith,61.0,Other,,3.0,2810.11,1211.84,2020-08-20,Online,2.1,Bottoms,August,2020.0
0UPJMEC8,Shorts,1499405.0,Isabella Sharma,63.0,Male,Italy,1.0,4801.37,122.83,2021-05-28,In-Person,2.1,Bottoms,June,2022.0
5ROLVWMS,Leggings,7511989.0,Isabella Wilson,38.0,Female,Spain,5.0,4114.24,-72.23,2019-10-16,Online,8.5,Bottoms,October,2019.0
,Leggings,9992019.0,Isabella Wilson,50.0,Female,UAE,4.0,1680.08,731.15,2025-01-20,Online,9.9,Bottoms,January,2025.0
A0V1MMFS,Trousers,8204697.0,Liam Johnson,65.0,Other,Italy,3.0,942.96,695.58,2022-12-15,In-Person,8.2,Bottoms,December,2022.0
,Jeans,735684.0,Emma Taylor,37.0,Female,France,2.0,1766.11,1667.4,2025-02-11,In-Person,6.1,Bottoms,February,2025.0
JK204GDB,Shirt,7781467.0,Amelia Kumar,20.0,Other,Argentina,4.0,2738.72,-245.7,2022-05-05,In-Person,9.1,Tops,May,2022.0
0MSG0WN2,Skirt,4188278.0,Sophia Lee,17.0,Male,Germany,5.0,4264.43,-122.27,2023-06-21,In-Person,7.2,Dresses,June,2023.0
T53JKKX7,Skirt,1251669.0,Mia Sharma,25.0,Female,Singapore,3.0,4898.26,1041.18,2020-06-28,In-Person,7.5,Bottoms,June,2024.0
4GYLHSF0,Shorts,9306789.0,Lucas Lee,60.0,Other,Sweden,5.0,4647.89,587.37,2021-11-13,Online,7.7,Bottoms,January,2025.0
2606QGFH,Floral Dress,7079568.0,Aarav Anderson,22.0,Male,China,,3619.59,1103.45,2024-09-10,In-Person,8.8,Dresses,September,2024.0
U447AEG9,Skirt,9532121.0,Mia Wilson,23.0,Male,Singapore,1.0,4665.46,1838.28,2023-12-28,In-Person,5.8,Bottoms,December,2023.0
UFMPX4BP,,7407249.0,Noah Lee,41.0,Female,Italy,3.0,673.05,512.6,2021-12-24,In-Person,5.1,Tops,December,2021.0
D2W1NFJV,T-shirt,2331180.0,Olivia Anderson,18.0,Other,UK,1.0,3730.91,1807.53,2021-03-26,In-Person,5.6,Tops,March,2021.0
5X2GY2WL,T-shirt,4622714.0,Isabella Anderson,20.0,Male,UK,1.0,4586.42,1581.79,2019-04-21,In-Person,1.3,Tops,April,2019.0
V5VZ8SL2,Crop Top,1513753.0,Emma Lee,42.0,Female,France,3.0,2564.03,1127.49,2024-09-18,In-Person,1.1,Bottoms,September,2024.0
G4LKWMNM,Skirt,5211159.0,Aarav Smith,44.0,Other,Sweden,1.0,3893.26,1716.22,2018-07-21,In-Person,2.6,Bottoms,July,2018.0
LTYAFDGK,Shirt,4393713.0,Olivia Kumar,22.0,Female,Norway,4.0,2488.96,-44.28,2025-01-09,Online,2.5,Tops,January,2025.0
EW871R9D,Shirt,4277489.0,Ethan Sharma,49.0,Female,Norway,5.0,775.3,1624.28,2020-01-18,In-Person,9.0,Tops,January,2020.0
UPDN3RN7,Shorts,9647566.0,Isabella Wilson,31.0,Other,Germany,1.0,2833.12,1443.01,2020-02-20,Online,6.0,Bottoms,March,2024.0
17W9V9SP,Skirt,4935917.0,Noah Lee,24.0,Male,Canada,1.0,,1214.85,2025-07-05,In-Person,4.0,Bottoms,July,2025.0
B6R58OE2,Crop Top,2156614.0,Olivia Lee,57.0,Other,Switzerland,1.0,4928.56,1883.54,2023-07-13,Online,3.4,Tops,July,2023.0
VNXM4UDB,Sweater,836150.0,Liam Brown,43.0,Female,Argentina,2.0,3424.31,1982.14,2024-04-28,Online,2.0,Tops,April,2024.0
YNOMBZCF,Trousers,9565803.0,Aarav Johnson,37.0,Female,Mexico,1.0,2731.49,-214.19,2020-07-15,Online,4.2,Bottoms,July,2020.0
HQ4Q6GFV,Saree,4088560.0,Noah Patel,64.0,Other,Australia,4.0,239.16,-248.69,2025-07-10,In-Person,8.9,Dresses,July,2025.0
RWMDRHKV,Shirt,4792751.0,Mia Wilson,55.0,Other,Canada,4.0,1433.0,1042.04,2021-12-06,In-Person,7.0,Tops,December,2021.0
SRIUVSPX,T-shirt,9318263.0,Lucas Johnson,17.0,Female,Russia,5.0,3650.29,1704.54,2019-11-07,In-Person,2.0,Tops,November,2019.0
ZQN80TJ1,Crop Top,2787014.0,Ethan Taylor,17.0,Other,USA,4.0,1932.22,1260.6,2021-11-05,In-Person,8.4,Tops,November,2021.0
O4FJSM5S,Skirt,4357412.0,Sophia Taylor,58.0,Male,Germany,4.0,4558.18,385.85,2018-11-07,Online,6.5,Bottoms,November,2018.0
RCVWALAM,Skirt,,Olivia Taylor,44.0,Female,Canada,2.0,4693.51,1304.96,2018-09-24,In-Person,6.0,Bottoms,September,2018.0
8RWYR6ZE,Jeans,5418568.0,Lucas Johnson,19.0,Female,Australia,5.0,801.36,-376.65,,In-Person,5.2,Bottoms,December,2024.0
OZGCUY9O,Floral Dress,5064465.0,Isabella Patel,63.0,Other,Japan,3.0,1067.79,116.0,2023-08-04,Online,8.9,Dresses,August,2023.0
IX4JXFST,Kurti,1644937.0,Aarav Kumar,31.0,Female,Japan,2.0,2268.93,-455.19,2022-11-17,In-Person,8.9,Dresses,November,2022.0
ATO1OWQ2,Jeans,9697267.0,Emma Smith,36.0,Other,India,1.0,2819.02,-200.22,2025-03-05,In-Person,4.1,Bottoms,March,2025.0
QGFQ96AB,Skirt,664642.0,Ethan Johnson,64.0,Female,Denmark,2.0,4796.9,1087.47,2024-10-04,Online,2.1,Bottoms,October,2024.0
KYWRJDOX,Skirt,6738172.0,Olivia Lee,43.0,Male,Australia,1.0,3893.96,576.4,2021-04-12,Online,2.0,Bottoms,April,2021.0
3FRYJDTG,Jacket,2933696.0,Sophia Taylor,30.0,Male,UAE,1.0,1790.09,1182.12,2018-03-13,Online,3.8,Tops,March,
NH9ERUV1,Kurti,4519230.0,Emma Brown,58.0,Female,Japan,4.0,3709.55,881.01,2023-03-05,Online,6.3,Dresses,March,2023.0
B9QPJKQU,Leggings,9023829.0,Aarav Sharma,51.0,Female,Denmark,,722.58,168.3,2019-02-10,In-Person,3.8,Bottoms,July,2018.0
PCKLH5PT,Jeans,3401893.0,Sophia Taylor,56.0,Female,UK,2.0,1904.73,1989.11,2020-06-21,,1.2,Bottoms,June,2020.0
EKB7NU4K,Jeans,9629737.0,Sophia Wilson,25.0,Other,Brazil,3.0,4673.27,763.78,2024-12-12,Online,1.5,Bottoms,December,2024.0
BT92HNHH,Floral Dress,5730491.0,Olivia Kumar,22.0,Male,Italy,5.0,1870.45,756.8,2020-05-11,Online,6.1,Dresses,May,2020.0
5T5NL0X7,Leggings,7462302.0,Isabella Lee,35.0,Other,UAE,3.0,2907.96,-282.23,2020-10-06,In-Person,3.8,Bottoms,February,2020.0
SK9L6TAQ,Jacket,5492908.0,Isabella Sharma,46.0,Other,Russia,2.0,2440.72,-250.11,2020-09-07,Online,1.9,Tops,September,2020.0
5MIANK1Q,Leggings,5633279.0,Olivia Brown,58.0,Male,Brazil,4.0,436.18,116.55,2023-07-19,Online,2.8,Bottoms,July,2023.0
U6WFZW4B,Tank Top,2210123.0,Amelia Anderson,51.0,Female,Russia,3.0,3281.52,1105.43,,In-Person,6.3,Tops,June,2018.0
6V4EMQEL,Chinos,7943190.0,Mia Patel,44.0,Female,Canada,5.0,980.67,555.51,2023-12-20,In-Person,6.2,Bottoms,June,2024.0
QYLVH4LG,T-shirt,3293551.0,Noah Wilson,41.0,Other,UAE,1.0,3037.58,1239.99,2019-10-07,In-Person,3.9,Tops,October,2019.0
5Z7ZSI2R,,5389007.0,Lucas Taylor,30.0,Female,USA,4.0,2083.92,830.33,2025-12-03,Online,2.1,Tops,December,2025.0
6DGZ6TJ6,Tank Top,6346254.0,Liam Wilson,16.0,Female,Singapore,3.0,287.11,376.87,2018-12-16,In-Person,3.3,Tops,December,2018.0
9U68ZISE,Skirt,9313678.0,Sophia Brown,39.0,Female,Germany,5.0,2683.88,789.03,2020-08-07,In-Person,3.3,Bottoms,August,2020.0
790CVA74,Chinos,4836151.0,Sophia Johnson,65.0,Female,India,1.0,838.27,1333.19,2019-08-06,In-Person,3.7,Bottoms,August,2019.0
36HNTR7L,Leggings,5973046.0,Emma Wilson,39.0,Other,China,2.0,2204.18,1108.88,2023-07-05,In-Person,6.0,Bottoms,January,2020.0
9LBDU58S,Overcoat,5789522.0,Olivia Sharma,48.0,Female,Argentina,4.0,3159.8,1875.78,2024-02-18,Online,2.1,Tops,February,2024.0
DJCV2D05,Kurti,3694199.0,Lucas Smith,18.0,Other,Canada,3.0,4272.78,1477.85,2021-05-13,In-Person,2.2,Dresses,February,2025.0
KPEGZY72,Tracksuit,219775.0,Aarav Johnson,65.0,Male,Denmark,4.0,919.63,-158.52,2018-05-21,In-Person,8.5,Bottoms,May,2018.0
,Sweater,7000842.0,Noah Kumar,36.0,Other,China,3.0,2936.51,1178.51,2024-12-14,In-Person,9.2,Tops,December,2024.0
LI69NDK3,T-shirt,338851.0,Isabella Sharma,51.0,Male,Argentina,3.0,4572.53,1257.02,2024-07-01,In-Person,1.6,Tops,July,
0DGD4YX8,,6122168.0,Ethan Wilson,17.0,Other,USA,4.0,3572.39,1152.0,2025-10-26,Online,1.3,Bottoms,October,2025.0
W7OT5J8K,Floral Dress,7132002.0,Sophia Smith,27.0,Female,Australia,1.0,1466.29,-424.46,2023-05-20,Online,6.4,Dresses,May,2023.0
WZOJID07,Gown,3370030.0,Noah Wilson,38.0,Female,Switzerland,3.0,1390.89,1861.04,2022-05-23,In-Person,6.1,Dresses,May,2022.0
RNZR4YTC,Hoodie,5053065.0,Sophia Brown,46.0,Other,Sweden,2.0,4992.47,1039.66,2018-06-19,In-Person,5.7,Tops,June,2018.0
1SVHBLST,Gown,5995446.0,Isabella Wilson,63.0,Other,Germany,3.0,720.4,710.58,2023-07-27,Online,6.6,Dresses,July,2023.0
T4AFP5VU,Kurti,761446.0,Ethan Brown,33.0,Other,China,5.0,1666.11,-309.61,2018-04-06,Online,1.2,Dresses,April,2018.0
7BQIID1K,Skirt,5285172.0,Mia Smith,39.0,Male,,4.0,4146.67,-260.74,2019-12-25,In-Person,2.7,Bottoms,May,2019.0
UXQ0U9MU,Gown,5033389.0,Ethan Smith,48.0,Female,UK,1.0,1513.91,1305.54,2025-05-09,Online,1.5,Dresses,May,2025.0
0DV4SOHQ,Floral Dress,2539559.0,Emma Taylor,52.0,Male,Brazil,4.0,3587.49,1185.61,2021-08-24,Online,6.2,Dresses,August,2021.0
DJSE9AZ9,T-shirt,7633086.0,Noah Sharma,50.0,Other,China,4.0,589.76,1375.13,2021-02-18,In-Person,4.2,Tops,February,2021.0
WCC0H0TV,Skirt,8739487.0,Liam Patel,45.0,Male,Sweden,4.0,329.41,1427.38,2025-05-23,In-Person,1.7,Bottoms,May,2025.0
Y0G6FOH2,Shirt,9806827.0,Mia Lee,47.0,Other,Spain,4.0,1572.7,917.37,2019-02-05,Online,7.4,Tops,February,2019.0
5R7NN2OP,Tank Top,1587464.0,Mia Patel,38.0,Male,Canada,5.0,4199.68,1932.36,2019-05-24,In-Person,7.2,Tops,May,2019.0
R612MNCM,Tracksuit,7388446.0,Lucas Anderson,49.0,Male,France,4.0,2569.93,-196.35,2018-04-03,In-Person,7.7,Bottoms,April,2018.0
9SJQJSZA,Blazer,9191270.0,Lucas Smith,54.0,Female,Mexico,4.0,2210.6,-258.76,2020-08-04,Online,9.4,Tops,August,2022.0
XF7FA9OX,Leggings,8749501.0,Aarav Brown,43.0,Female,Switzerland,2.0,4692.11,1899.74,2019-03-17,In-Person,3.5,Bottoms,March,2019.0
WWIC05PI,Saree,39328.0,Lucas Wilson,62.0,Female,France,2.0,4329.48,-449.38,2024-12-22,In-Person,4.1,Dresses,December,2024.0
H8WCLPZ9,Shorts,2460215.0,Mia Brown,60.0,Male,Mexico,1.0,3440.61,216.99,2024-05-24,Online,1.7,Bottoms,November,2025.0
OGVE0Z02,T-shirt,7810333.0,Olivia Anderson,16.0,Female,Russia,5.0,4641.4,1145.89,2023-09-02,In-Person,3.3,Tops,September,2023.0
QLUMWEFD,T-shirt,4245947.0,Lucas Taylor,47.0,Other,UAE,3.0,4664.08,-209.47,2023-10-24,Online,9.8,Tops,October,2023.0
YMEXLPLS,Hoodie,4485837.0,Olivia Anderson,26.0,Other,Australia,5.0,4913.62,783.61,2025-10-05,In-Person,8.2,Tops,October,2025.0
WC5IU4NL,Kurti,2776262.0,Ethan Taylor,34.0,Other,UAE,4.0,1368.36,1087.98,2025-02-09,Online,4.4,Dresses,February,2025.0
T1JJ36MR,Trousers,8460070.0,Isabella Johnson,31.0,Male,Sweden,3.0,2104.4,1451.47,2024-12-19,Online,4.3,Bottoms,December,2024.0
FPAGE15Q,,1927473.0,Liam Taylor,19.0,Male,Germany,2.0,3515.98,1606.16,2025-08-19,Online,,Tops,August,2025.0
ZI6ONO18,Kurti,4823055.0,Amelia Wilson,20.0,Other,Italy,2.0,1831.08,84.5,2022-03-15,Online,5.1,Dresses,March,2022.0
KC11II9O,Kurti,9346767.0,Aarav Brown,48.0,Male,Denmark,4.0,4016.33,1384.75,2018-12-04,In-Person,9.2,Dresses,December,2018.0
E111X4U1,Blazer,8491579.0,Ethan Anderson,63.0,Other,UK,1.0,3074.13,-389.07,2022-12-16,In-Person,1.5,Tops,December,2022.0
ECJ6WMIZ,Blazer,5086789.0,Lucas Patel,33.0,Female,USA,1.0,3724.83,1435.4,2024-05-20,In-Person,9.7,Tops,May,2024.0
38S23HJ6,Shirt,3179338.0,Liam Johnson,54.0,,Germany,4.0,937.52,8.77,2022-06-01,Online,,Tops,June,2022.0
RBL3OQLY,Gown,7102344.0,Olivia Brown,17.0,Other,Japan,4.0,1370.74,403.61,2022-01-24,In-Person,8.2,Dresses,January,2022.0
LIITCSYP,Jeans,4778807.0,Aarav Patel,33.0,Male,USA,5.0,1512.17,1559.67,2025-12-05,Online,7.6,Bottoms,December,2025.0
TDHRUOO4,Shorts,2944643.0,Isabella Sharma,37.0,Male,USA,1.0,1563.5,64.3,2024-09-13,Online,7.3,Bottoms,September,2024.0
IC0H5DNT,Blazer,9749273.0,Emma Kumar,30.0,Female,Switzerland,3.0,4361.05,831.0,2023-03-25,Online,3.1,Tops,March,2023.0
6OYDFQQ7,Sweater,510688.0,Ethan Wilson,31.0,Female,USA,4.0,2762.36,1566.72,2021-07-17,Online,4.6,Tops,July,2021.0
A6RAGSB7,Trousers,3778320.0,Liam Kumar,43.0,Other,Germany,4.0,675.97,187.78,2018-01-02,In-Person,2.1,Bottoms,February,2022.0
MAA8XZS2,Shirt,4281711.0,Isabella Brown,24.0,Male,Spain,3.0,1651.91,1425.8,2023-10-05,Online,6.8,Tops,October,2023.0
515YQEQG,Trousers,330961.0,,18.0,Male,South Africa,3.0,3166.48,1939.32,2019-01-21,In-Person,8.8,Bottoms,January,2019.0
T67HGYJ7,Skirt,2222344.0,Isabella Lee,40.0,Female,Japan,1.0,977.68,330.77,2025-02-12,Online,9.2,Bottoms,February,2025.0
4OT9SKA6,Shirt,1207757.0,Lucas Wilson,20.0,Male,USA,1.0,3752.99,-97.13,2023-08-06,Online,8.2,Tops,August,2023.0
F66CZQTE,Sweater,8239406.0,Sophia Johnson,15.0,Male,Spain,5.0,4396.89,99.08,2021-01-20,In-Person,9.2,,January,2024.0
XWOF8EY2,Floral Dress,,Olivia Johnson,21.0,Female,Spain,2.0,358.89,311.05,2021-09-02,Online,2.1,Dresses,September,2021.0
K6A22SHV,Saree,6182590.0,Ethan Sharma,15.0,Male,Switzerland,1.0,1172.66,743.95,2025-12-25,Online,3.0,Dresses,December,2025.0
RFOXXYHS,Kurti,3156997.0,Noah Brown,34.0,Other,Switzerland,1.0,682.29,581.0,2023-12-05,Online,,Dresses,December,2023.0
UGL8YSQT,Blazer,3531729.0,Amelia Anderson,34.0,Other,Singapore,5.0,871.17,882.17,2019-03-21,Online,2.2,Tops,March,2019.0
UCQX95RQ,,2379956.0,Mia Lee,25.0,Female,Argentina,5.0,2923.86,740.75,2020-01-11,Online,8.7,Bottoms,January,2020.0
GXSCLKQY,Gown,5264614.0,Amelia Kumar,28.0,Male,Switzerland,5.0,3652.81,280.97,2024-04-27,Online,2.9,Dresses,April,2024.0
SZHJ8DCF,Gown,3579407.0,Olivia Patel,15.0,Other,Germany,4.0,4986.78,1830.33,2025-08-18,Online,2.2,Dresses,August,2025.0
P43PA46X,Skirt,7466708.0,Ethan Kumar,35.0,Other,France,4.0,3037.35,502.29,2018-10-09,Online,3.6,Bottoms,October,2018.0
AJSW2KDU,Floral Dress,8200783.0,Mia Taylor,18.0,Male,Denmark,5.0,4207.26,1926.66,2020-02-25,Online,6.8,Dresses,February,2020.0
2GIBCEY7,Overcoat,5783965.0,Olivia Patel,43.0,Other,China,2.0,2318.11,1656.64,2024-07-24,In-Person,1.6,Tops,July,
9SAIABJG,Leggings,9411517.0,Mia Sharma,15.0,Male,Australia,2.0,1175.76,-323.69,2023-07-26,Online,7.0,Bottoms,July,2023.0
2QQ1NOYL,Trousers,216799.0,Liam Sharma,39.0,Other,Japan,3.0,1295.71,1426.68,2021-03-21,In-Person,2.5,Bottoms,March,2021.0
4MTTMZXO,Jacket,7944479.0,Noah Taylor,38.0,Other,Singapore,3.0,1781.82,-124.91,2020-12-04,Online,6.9,Tops,December,2020.0
T4H4FMVK,Crop Top,,Emma Anderson,27.0,Female,China,1.0,2095.06,591.61,2024-08-22,Online,5.6,Tops,August,2024.0
J29LXDRF,Saree,8430699.0,Noah Smith,16.0,Male,France,2.0,4520.77,1836.12,2022-07-12,In-Person,3.8,Tops,July,2022.0
035K7SFE,Floral Dress,9537063.0,Sophia Smith,17.0,Female,India,2.0,495.02,3.19,2018-11-10,Online,2.8,Dresses,November,2018.0
ADMMQ2Y1,Gown,4847831.0,Isabella Brown,48.0,Other,Singapore,3.0,1619.66,,2023-08-05,Online,3.2,Dresses,August,2023.0
12RW1DJC,Jacket,5681332.0,Lucas Johnson,46.0,Male,Switzerland,4.0,4890.71,1079.93,2019-09-04,In-Person,9.1,Tops,September,2019.0
PEHRZGB1,Gown,4841118.0,Lucas Wilson,40.0,Other,Netherlands,4.0,2223.0,1290.71,2019-02-06,Online,2.0,Dresses,February,2019.0
MJLJCXKB,Trousers,6608994.0,,42.0,Male,Switzerland,4.0,3966.82,1452.69,2019-08-15,In-Person,8.7,Bottoms,August,2019.0
25OCN8OW,Chinos,2134145.0,Amelia Lee,42.0,Male,South Africa,4.0,1953.09,-77.49,2025-03-22,Online,5.1,Bottoms,March,2025.0
XIGGV8AE,Sweater,8520054.0,Amelia Taylor,50.0,Female,Netherlands,2.0,1934.07,1440.15,2022-10-18,In-Person,,Tops,October,2022.0
O6Y22EYX,Skirt,6452775.0,Noah Lee,29.0,Other,Mexico,3.0,4567.93,-122.8,2025-07-07,In-Person,8.0,Bottoms,July,2025.0
V74DA964,Jacket,5218685.0,Lucas Lee,41.0,Male,Argentina,1.0,2716.1,1032.36,2024-12-18,Online,2.2,Tops,December,2024.0
